participant_id,video_id,perceived_msv,age,gender,race,education,income,sen_seek,video_order,gender_female,race_white,survey_batch_id,unique,powerful_impact,goosebump,novel,emotional,exciting,strong_visual,creative,graphic,arousing,unusual,involving,intense,strong_soundtrack,dramatic,stimulating,strong_soundeffect
562,793,1.823529412,41,Male,White or Caucasian,2.0,2.0,4.0,8,No,Yes,6_56,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0
565,742,5.0,54,Female,White or Caucasian,5.0,2.0,2.5,7,Yes,Yes,6_118,6.0,6.0,1.0,6.0,5.0,6.0,6.0,6.0,2.0,5.0,6.0,6.0,3.0,7.0,5.0,2.0,7.0
566,736,5.117647059,24,Female,White or Caucasian,4.0,1.0,3.875,1,Yes,Yes,6_112,4.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,7.0,5.0,3.0,5.0,5.0,5.0
566,832,2.764705882,24,Female,White or Caucasian,4.0,1.0,3.875,8,Yes,Yes,6_91,1.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,6.0,2.0,1.0,1.0,1.0,7.0,6.0,1.0,4.0
567,799,5.117647059,29,Female,White or Caucasian,5.0,5.0,2.625,8,Yes,Yes,6_61,5.0,5.0,2.0,7.0,4.0,6.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,4.0
569,831,4.117647059,30,Male,White or Caucasian,6.0,3.0,1.75,2,No,Yes,6_90,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0
569,814,3.705882353,30,Male,White or Caucasian,6.0,3.0,1.75,10,No,Yes,6_75,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0
570,805,4.0,33,,,,,2.75,7,,,6_67,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
571,793,4.470588235,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,6,No,Yes,6_56,6.0,4.0,3.0,6.0,3.0,6.0,7.0,6.0,1.0,5.0,6.0,6.0,4.0,5.0,1.0,2.0,5.0
571,742,3.470588235,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,8,No,Yes,6_118,5.0,5.0,1.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,5.0,6.0,1.0,5.0,1.0,2.0,5.0
574,736,4.294117647,37,Male,White or Caucasian,5.0,2.0,2.125,4,No,Yes,6_112,5.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0
574,730,3.647058824,37,Male,White or Caucasian,5.0,2.0,2.125,5,No,Yes,6_107,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0
574,832,2.705882353,37,Male,White or Caucasian,5.0,2.0,2.125,8,No,Yes,6_91,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,6.0,6.0,3.0,4.0
575,775,1.705882353,61,Female,Black or African American,4.0,4.0,1.75,3,Yes,No,6_4,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
575,730,3.352941176,61,Female,Black or African American,4.0,4.0,1.75,4,Yes,No,6_107,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,5.0,3.0,2.0,6.0
576,730,1.411764706,21,Male,White or Caucasian,2.0,1.0,2.375,4,No,Yes,6_107,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,805,3.117647059,34,Female,White or Caucasian,2.0,3.0,1.0,5,Yes,Yes,6_67,6.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0
578,736,4.294117647,34,Female,White or Caucasian,2.0,3.0,1.0,8,Yes,Yes,6_112,7.0,5.0,1.0,6.0,1.0,5.0,5.0,7.0,1.0,1.0,5.0,6.0,3.0,6.0,4.0,5.0,5.0
580,775,4.411764706,56,Female,White or Caucasian,4.0,5.0,1.625,2,Yes,Yes,6_4,5.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
583,831,2.764705882,53,Female,White or Caucasian,5.0,3.0,1.875,10,Yes,Yes,6_90,5.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0
584,799,4.294117647,41,Female,White or Caucasian,4.0,5.0,1.375,4,Yes,Yes,6_61,6.0,2.0,1.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0
584,832,1.941176471,41,Female,White or Caucasian,4.0,5.0,1.375,6,Yes,Yes,6_91,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0
585,730,4.823529412,23,Female,Asian,5.0,6.0,1.875,3,Yes,No,6_107,6.0,7.0,5.0,6.0,6.0,4.0,5.0,3.0,2.0,5.0,5.0,6.0,6.0,2.0,6.0,6.0,2.0
585,736,4.941176471,23,Female,Asian,5.0,6.0,1.875,6,Yes,No,6_112,7.0,6.0,2.0,6.0,3.0,5.0,6.0,5.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0
585,832,4.941176471,23,Female,Asian,5.0,6.0,1.875,7,Yes,No,6_91,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,2.0,5.0,6.0,3.0,5.0,5.0,4.0,5.0
586,833,1.529411765,32,Male,Black or African American,3.0,2.0,3.0,5,No,No,6_92,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
589,742,1.764705882,51,Female,Black or African American,5.0,3.0,2.25,3,Yes,No,6_118,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
589,793,1.705882353,51,Female,Black or African American,5.0,3.0,2.25,7,Yes,No,6_56,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
590,814,3.529411765,36,Male,White or Caucasian,3.0,2.0,2.375,4,No,Yes,6_75,7.0,7.0,5.0,4.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,6.0,3.0,3.0
590,742,3.529411765,36,Male,White or Caucasian,3.0,2.0,2.375,8,No,Yes,6_118,7.0,7.0,1.0,2.0,6.0,2.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,5.0,4.0,1.0,5.0
592,814,3.529411765,51,Male,White or Caucasian,5.0,4.0,3.625,5,No,Yes,6_75,4.0,5.0,2.0,6.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,7.0,3.0
594,799,3.529411765,72,Female,White or Caucasian,5.0,1.0,1.375,10,Yes,Yes,6_61,5.0,3.0,1.0,3.0,5.0,3.0,2.0,4.0,6.0,1.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0
595,833,4.294117647,49,Male,White or Caucasian,6.0,5.0,3.375,3,No,Yes,6_92,4.0,6.0,3.0,5.0,3.0,5.0,5.0,7.0,6.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0
597,799,4.235294118,55,Female,White or Caucasian,4.0,2.0,3.125,1,Yes,Yes,6_61,4.0,5.0,1.0,6.0,3.0,5.0,4.0,3.0,6.0,6.0,7.0,2.0,6.0,2.0,6.0,4.0,2.0
601,742,3.941176471,59,Male,White or Caucasian,6.0,2.0,2.25,6,No,Yes,6_118,1.0,6.0,4.0,5.0,2.0,4.0,5.0,6.0,2.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0
602,805,2.941176471,31,Male,Black or African American,6.0,1.0,2.0,7,No,No,6_67,5.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,2.0,2.0
602,775,2.294117647,31,Male,Black or African American,6.0,1.0,2.0,10,No,No,6_4,3.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0
604,831,2.764705882,43,Female,White or Caucasian,4.0,2.0,2.25,8,Yes,Yes,6_90,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
605,793,4.0,27,Female,White or Caucasian,3.0,3.0,2.5,10,Yes,Yes,6_56,6.0,5.0,1.0,2.0,1.0,6.0,7.0,6.0,1.0,6.0,3.0,6.0,1.0,3.0,2.0,5.0,7.0
607,845,2.058823529,32,Female,White or Caucasian,4.0,2.0,2.375,4,Yes,Yes,7_102,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0
607,937,5.470588235,32,Female,White or Caucasian,4.0,2.0,2.375,9,Yes,Yes,7_78,5.0,4.0,1.0,7.0,5.0,7.0,7.0,5.0,1.0,5.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0
611,949,1.411764706,30,Male,White or Caucasian,3.0,5.0,1.75,8,No,Yes,7_89,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
612,856,4.823529412,35,Male,Asian,5.0,5.0,3.5,9,No,No,7_112,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0
613,914,3.823529412,50,Female,White or Caucasian,3.0,1.0,2.75,6,Yes,Yes,7_57,1.0,2.0,5.0,3.0,3.0,5.0,3.0,6.0,6.0,2.0,2.0,3.0,6.0,6.0,6.0,3.0,3.0
614,951,4.529411765,60,Female,White or Caucasian,5.0,3.0,2.75,3,Yes,Yes,7_90,6.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,5.0,5.0
615,875,4.117647059,35,Female,Asian,5.0,4.0,2.0,1,Yes,No,7_21,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0
615,845,1.941176471,35,Female,Asian,5.0,4.0,2.0,7,Yes,No,7_102,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0
615,914,1.882352941,35,Female,Asian,5.0,4.0,2.0,10,Yes,No,7_57,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,3.0,3.0
616,949,2.294117647,25,Female,White or Caucasian,5.0,2.0,2.625,9,Yes,Yes,7_89,4.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0
617,937,4.823529412,23,Female,"White or Caucasian,Asian",3.0,1.0,3.0,3,Yes,No,7_78,4.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,2.0,1.0,4.0,5.0,4.0,6.0,5.0,7.0,7.0
619,856,4.647058824,36,Male,Black or African American,3.0,1.0,4.125,7,No,No,7_112,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,6.0,7.0,6.0,4.0,5.0
621,954,4.529411765,25,Female,White or Caucasian,5.0,3.0,2.375,10,Yes,Yes,7_93,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
623,902,4.117647059,20,Male,White or Caucasian,3.0,3.0,3.857142857,2,No,Yes,7_46,7.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,6.0,3.0,2.0
623,845,4.0,20,Male,White or Caucasian,3.0,3.0,3.857142857,7,No,Yes,7_102,4.0,5.0,4.0,5.0,5.0,3.0,6.0,6.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0
626,951,3.588235294,27,Female,White or Caucasian,5.0,4.0,4.0,5,Yes,Yes,7_90,4.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0
626,902,5.705882353,27,Female,White or Caucasian,5.0,4.0,4.0,8,Yes,Yes,7_46,6.0,6.0,5.0,5.0,3.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
627,937,3.941176471,22,Female,Asian,5.0,4.0,2.625,3,Yes,No,7_78,5.0,4.0,1.0,5.0,5.0,6.0,4.0,5.0,2.0,5.0,5.0,1.0,2.0,4.0,3.0,5.0,5.0
630,914,1.0,34,Male,White or Caucasian,2.0,3.0,1.75,9,No,Yes,7_57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
632,914,1.235294118,28,Male,White or Caucasian,2.0,1.0,3.75,5,No,Yes,7_57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0
633,856,4.411764706,38,Male,Asian,5.0,4.0,2.5,1,No,No,7_112,5.0,6.0,1.0,5.0,4.0,3.0,5.0,6.0,1.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0
634,902,4.470588235,97215,Female,Asian,6.0,6.0,2.375,1,Yes,No,7_46,4.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0
636,949,4.117647059,29,Female,Asian,6.0,2.0,2.625,7,Yes,No,7_89,6.0,1.0,5.0,6.0,2.0,5.0,7.0,5.0,6.0,2.0,7.0,1.0,5.0,1.0,5.0,5.0,1.0
637,875,1.294117647,44,Male,White or Caucasian,3.0,5.0,3.75,8,No,Yes,7_21,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
640,954,4.588235294,35,Female,White or Caucasian,4.0,4.0,3.375,8,Yes,Yes,7_93,6.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,5.0,5.0,6.0,6.0,3.0,4.0,5.0,2.0
640,951,5.176470588,35,Female,White or Caucasian,4.0,4.0,3.375,9,Yes,Yes,7_90,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,7.0,4.0,5.0,4.0
641,937,4.647058824,40,Male,White or Caucasian,5.0,2.0,2.75,8,No,Yes,7_78,6.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
643,951,5.823529412,56,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",4.0,3.0,2.125,9,No,No,7_90,6.0,6.0,4.0,6.0,7.0,6.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0
645,951,2.176470588,68,Female,White or Caucasian,5.0,4.0,2.75,10,Yes,Yes,7_90,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0
646,949,3.647058824,35,Male,Asian,6.0,6.0,2.0,1,No,No,7_89,6.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,6.0,1.0,6.0,3.0,5.0,3.0,6.0,4.0,3.0
646,856,2.882352941,35,Male,Asian,6.0,6.0,2.0,7,No,No,7_112,6.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,5.0,3.0,6.0,2.0,2.0
647,937,3.529411765,20,Female,White or Caucasian,3.0,5.0,3.375,6,Yes,Yes,7_78,7.0,2.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,6.0,3.0,2.0,4.0,4.0,5.0,4.0
648,902,4.117647059,35,Male,White or Caucasian,6.0,3.0,2.0,4,No,Yes,7_46,6.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,6.0,3.0,3.0,4.0,3.0,6.0,5.0,5.0,5.0
649,937,3.823529412,37,Male,White or Caucasian,6.0,5.0,2.875,3,No,Yes,7_78,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
652,875,4.470588235,41,Female,Black or African American,3.0,6.0,2.75,1,Yes,No,7_21,7.0,4.0,1.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0
654,845,1.176470588,42,Female,White or Caucasian,5.0,3.0,1.5,6,Yes,Yes,7_102,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
654,914,2.470588235,42,Female,White or Caucasian,5.0,3.0,1.5,10,Yes,Yes,7_57,1.0,4.0,1.0,4.0,1.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0
656,949,3.823529412,20,Female,"White or Caucasian,Asian",3.0,4.0,3.5,7,Yes,No,7_89,7.0,4.0,1.0,7.0,1.0,6.0,7.0,6.0,1.0,5.0,7.0,1.0,1.0,1.0,5.0,4.0,1.0
658,845,1.0,24,Female,White or Caucasian,5.0,5.0,1.875,7,Yes,Yes,7_102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,845,1.411764706,58,Female,White or Caucasian,5.0,1.0,2.25,2,Yes,Yes,7_102,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0
661,856,4.411764706,23,Male,Asian,5.0,6.0,3.0,4,No,No,7_112,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0
662,875,4.294117647,46,Male,Asian,6.0,,3.75,3,No,No,7_21,5.0,2.0,2.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0
662,949,3.411764706,46,Male,Asian,6.0,,3.75,4,No,No,7_89,3.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,5.0,1.0
665,902,1.647058824,30,Male,White or Caucasian,4.0,2.0,3.375,3,No,Yes,7_46,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
667,875,3.529411765,50,Male,White or Caucasian,3.0,2.0,1.875,1,No,Yes,7_21,3.0,5.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0
670,954,3.764705882,39,Female,Asian,5.0,,2.0,8,Yes,No,7_93,4.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,6.0,4.0,2.0
671,914,1.470588235,32,Male,White or Caucasian,5.0,4.0,2.5,4,No,Yes,7_57,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0
672,875,6.176470588,56,Female,White or Caucasian,2.0,1.0,2.25,6,Yes,Yes,7_21,6.0,7.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
674,951,5.352941176,21,Female,Black or African American,2.0,,3.25,9,Yes,No,7_90,7.0,6.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,7.0,7.0
675,937,2.882352941,26,Female,White or Caucasian,6.0,4.0,2.0,6,Yes,Yes,7_78,6.0,1.0,1.0,6.0,2.0,1.0,3.0,4.0,1.0,1.0,7.0,2.0,1.0,4.0,4.0,1.0,4.0
675,902,3.588235294,26,Female,White or Caucasian,6.0,4.0,2.0,9,Yes,Yes,7_46,3.0,4.0,1.0,3.0,4.0,5.0,6.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
676,937,3.941176471,39,Male,White or Caucasian,5.0,6.0,2.875,8,No,Yes,7_78,6.0,1.0,1.0,2.0,1.0,1.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
676,902,4.0,39,Male,White or Caucasian,5.0,6.0,2.875,9,No,Yes,7_46,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
677,845,3.352941176,56,Female,Black or African American,2.0,,2.0,5,Yes,No,7_102,1.0,5.0,1.0,1.0,1.0,5.0,7.0,6.0,3.0,4.0,1.0,1.0,7.0,6.0,5.0,2.0,1.0
680,954,4.764705882,32,Female,White or Caucasian,5.0,4.0,2.375,4,Yes,Yes,7_93,6.0,6.0,5.0,5.0,6.0,5.0,2.0,6.0,3.0,6.0,6.0,5.0,5.0,2.0,5.0,6.0,2.0
680,951,6.470588235,32,Female,White or Caucasian,5.0,4.0,2.375,10,Yes,Yes,7_90,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,2.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
681,954,2.705882353,41,Male,White or Caucasian,6.0,6.0,1.125,1,No,Yes,7_93,4.0,5.0,2.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0
684,856,6.529411765,59,Female,White or Caucasian,6.0,5.0,2.875,5,Yes,Yes,7_112,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0
684,914,1.882352941,59,Female,White or Caucasian,6.0,5.0,2.875,8,Yes,Yes,7_57,7.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
685,951,2.705882353,33,Male,White or Caucasian,5.0,6.0,3.25,2,No,Yes,7_90,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
686,875,3.294117647,52,Male,White or Caucasian,5.0,6.0,4.5,6,No,Yes,7_21,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0
687,949,4.176470588,21,Female,White or Caucasian,2.0,5.0,2.5,8,Yes,Yes,7_89,6.0,2.0,1.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,2.0,1.0,1.0,6.0,4.0,7.0
688,856,1.823529412,45,Male,Black or African American,5.0,6.0,1.5,8,No,No,7_112,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
689,954,3.411764706,55,Female,White or Caucasian,5.0,3.0,1.75,10,Yes,Yes,7_93,4.0,3.0,1.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0
690,875,2.411764706,36,Male,White or Caucasian,3.0,2.0,2.375,4,No,Yes,7_21,4.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0
690,845,3.352941176,36,Male,White or Caucasian,3.0,2.0,2.375,6,No,Yes,7_102,5.0,1.0,1.0,4.0,1.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,4.0,4.0
693,954,4.588235294,43,Male,White or Caucasian,5.0,3.0,2.5,6,No,Yes,7_93,5.0,6.0,3.0,5.0,6.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0
695,949,1.0,34,Male,American Indian/Native American or Alaska Native,5.0,5.0,2.25,4,No,No,7_89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
695,902,4.941176471,34,Male,American Indian/Native American or Alaska Native,5.0,5.0,2.25,6,No,No,7_46,6.0,6.0,3.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,7.0,6.0,5.0,2.0,5.0,5.0
696,951,3.823529412,42,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,2.75,8,Yes,No,7_90,4.0,3.0,1.0,4.0,2.0,5.0,4.0,6.0,1.0,1.0,5.0,5.0,3.0,6.0,3.0,6.0,6.0
698,856,5.0,55,Female,Black or African American,5.0,2.0,1.125,8,Yes,No,7_112,7.0,4.0,1.0,7.0,4.0,4.0,7.0,6.0,7.0,4.0,6.0,4.0,7.0,3.0,7.0,4.0,3.0
700,914,2.411764706,34,Male,White or Caucasian,5.0,3.0,2.875,5,No,Yes,7_57,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,6.0,1.0,5.0,2.0
701,845,3.117647059,66,Female,White or Caucasian,4.0,3.0,3.125,3,Yes,Yes,7_102,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0
701,937,3.882352941,66,Female,White or Caucasian,4.0,3.0,3.125,9,Yes,Yes,7_78,5.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0
707,1040,6.882352941,48,Non-binary / third gender,White or Caucasian,3.0,1.0,2.875,8,No,Yes,8_62,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
708,995,3.882352941,29,Male,White or Caucasian,2.0,3.0,3.25,1,No,Yes,8_21,2.0,4.0,2.0,3.0,4.0,5.0,6.0,6.0,1.0,6.0,3.0,6.0,1.0,4.0,3.0,6.0,4.0
708,1016,3.588235294,29,Male,White or Caucasian,2.0,3.0,3.25,3,No,Yes,8_40,1.0,6.0,5.0,6.0,5.0,4.0,7.0,5.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,1.0,4.0
709,999,5.176470588,28,Female,White or Caucasian,3.0,1.0,1.875,5,Yes,Yes,8_25,5.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,2.0,5.0,6.0,7.0,1.0,5.0,5.0,1.0
711,1004,3.411764706,20,Female,White or Caucasian,4.0,4.0,2.625,1,Yes,Yes,8_3,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,6.0,3.0,3.0
712,1040,1.294117647,33,Male,White or Caucasian,3.0,1.0,2.875,7,No,Yes,8_62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0
713,1038,3.058823529,63,Male,White or Caucasian,3.0,1.0,2.25,3,No,Yes,8_60,5.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0
